Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 51690 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  32.2 MBytes  269850 Kbits/sec  365    350 KBytes       
[  4]  38.00-39.00  sec  29.4 MBytes  246533 Kbits/sec  271    454 KBytes       
[  4]  39.00-40.00  sec  29.6 MBytes  248535 Kbits/sec  279    253 KBytes       
[  4]  40.00-41.00  sec  24.7 MBytes  206950 Kbits/sec  217    507 KBytes       
[  4]  41.00-42.00  sec  29.4 MBytes  246538 Kbits/sec  283    384 KBytes       
[  4]  42.00-43.00  sec  29.7 MBytes  249033 Kbits/sec  280    271 KBytes       
[  4]  43.00-44.00  sec  29.6 MBytes  248544 Kbits/sec  283    306 KBytes       
[  4]  44.00-45.00  sec  29.6 MBytes  248550 Kbits/sec  276    227 KBytes       
[  4]  45.00-46.00  sec  29.6 MBytes  248028 Kbits/sec  272    489 KBytes       
[  4]  46.00-47.00  sec  29.3 MBytes  246022 Kbits/sec  266    245 KBytes       
[  4]  47.00-48.00  sec  29.9 MBytes  250553 Kbits/sec  269    437 KBytes       
[  4]  48.00-49.00  sec  29.4 MBytes  246540 Kbits/sec  276    227 KBytes       
[  4]  49.00-50.00  sec  29.6 MBytes  248537 Kbits/sec  287    245 KBytes       
[  4]  50.00-51.00  sec  28.3 MBytes  237017 Kbits/sec  256   35.0 KBytes       
[  4]  51.00-52.00  sec  26.0 MBytes  217972 Kbits/sec  239    245 KBytes       
[  4]  52.00-53.00  sec  29.7 MBytes  249037 Kbits/sec  276    472 KBytes       
[  4]  53.00-54.00  sec  29.6 MBytes  248046 Kbits/sec  274    472 KBytes       
[  4]  54.00-55.00  sec  29.6 MBytes  248036 Kbits/sec  260    472 KBytes       
[  4]  55.00-56.00  sec  29.6 MBytes  248041 Kbits/sec  270    306 KBytes       
[  4]  56.00-57.00  sec  29.6 MBytes  248038 Kbits/sec  307    306 KBytes       
[  4]  57.00-58.00  sec  29.6 MBytes  248537 Kbits/sec  269    472 KBytes       
[  4]  58.00-59.00  sec  29.4 MBytes  247039 Kbits/sec  315    384 KBytes       
[  4]  59.00-60.00  sec  29.7 MBytes  249537 Kbits/sec  303    472 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-60.00  sec  1.71 GBytes  245095 Kbits/sec  16769             sender
[  4]   0.00-60.00  sec  1.71 GBytes  244639 Kbits/sec                  receiver

iperf Done.
