Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 40310 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  7.30 MBytes  61212 Kbits/sec    0   3.44 MBytes       
[  4]  19.00-20.00  sec  26.9 MBytes  225369 Kbits/sec    0   8.55 MBytes       
[  4]  20.00-21.00  sec  26.9 MBytes  225343 Kbits/sec    0   8.55 MBytes       
[  4]  21.00-22.00  sec  26.9 MBytes  225351 Kbits/sec    0   8.55 MBytes       
[  4]  22.00-23.00  sec  26.9 MBytes  225863 Kbits/sec    0   8.55 MBytes       
[  4]  23.00-24.00  sec  26.9 MBytes  225366 Kbits/sec    0   8.55 MBytes       
[  4]  24.00-25.00  sec  26.9 MBytes  225336 Kbits/sec    0   8.55 MBytes       
[  4]  25.00-26.00  sec  26.9 MBytes  225351 Kbits/sec    0   8.55 MBytes       
[  4]  26.00-27.00  sec  26.9 MBytes  225327 Kbits/sec    0   8.55 MBytes       
[  4]  27.00-28.00  sec  19.5 MBytes  163840 Kbits/sec    0   5.66 KBytes       
[  4]  28.00-29.00  sec  23.6 MBytes  198149 Kbits/sec    0   8.55 MBytes       
[  4]  29.00-30.00  sec  26.9 MBytes  225386 Kbits/sec    0   8.55 MBytes       
[  4]  30.00-31.00  sec  26.9 MBytes  225339 Kbits/sec    0   8.55 MBytes       
[  4]  31.00-32.00  sec  26.9 MBytes  225354 Kbits/sec    0   8.55 MBytes       
[  4]  32.00-33.00  sec  26.9 MBytes  225340 Kbits/sec    0   8.55 MBytes       
[  4]  33.00-34.00  sec  26.9 MBytes  225863 Kbits/sec    0   8.55 MBytes       
[  4]  34.00-35.00  sec  26.9 MBytes  225358 Kbits/sec    0   8.55 MBytes       
[  4]  35.00-36.00  sec  26.9 MBytes  225358 Kbits/sec    0   8.55 MBytes       
[  4]  36.00-37.00  sec  26.9 MBytes  225344 Kbits/sec    0   8.55 MBytes       
[  4]  37.00-38.00  sec  26.9 MBytes  225349 Kbits/sec    0   8.55 MBytes       
[  4]  38.00-39.00  sec  26.9 MBytes  225873 Kbits/sec    0   8.55 MBytes       
[  4]  39.00-40.00  sec  26.9 MBytes  225343 Kbits/sec    0   8.55 MBytes       
[  4]  40.00-41.00  sec  26.9 MBytes  225353 Kbits/sec    0   8.55 MBytes       
[  4]  41.00-42.00  sec  26.9 MBytes  225344 Kbits/sec    0   8.55 MBytes       
[  4]  42.00-43.00  sec  17.0 MBytes  142849 Kbits/sec    0   8.55 MBytes       
[  4]  43.00-44.00  sec  26.2 MBytes  220263 Kbits/sec    0   8.55 MBytes       
[  4]  44.00-45.00  sec  26.7 MBytes  224320 Kbits/sec    0   8.55 MBytes       
[  4]  45.00-46.00  sec  26.9 MBytes  225364 Kbits/sec    0   8.55 MBytes       
[  4]  46.00-47.00  sec  26.9 MBytes  225337 Kbits/sec    0   8.55 MBytes       
[  4]  47.00-48.00  sec  26.9 MBytes  225355 Kbits/sec    0   8.55 MBytes       
[  4]  48.00-49.00  sec  26.9 MBytes  225337 Kbits/sec    0   8.55 MBytes       
[  4]  49.00-50.00  sec  26.9 MBytes  225344 Kbits/sec    0   8.55 MBytes       
[  4]  50.00-51.00  sec  26.9 MBytes  225875 Kbits/sec    0   8.55 MBytes       
[  4]  51.00-52.00  sec  26.9 MBytes  225345 Kbits/sec    0   8.55 MBytes       
[  4]  52.00-53.00  sec  26.9 MBytes  225352 Kbits/sec    0   8.55 MBytes       
[  4]  53.00-54.00  sec  26.9 MBytes  225341 Kbits/sec    0   8.55 MBytes       
[  4]  54.00-55.00  sec  26.9 MBytes  225857 Kbits/sec    0   8.55 MBytes       
[  4]  55.00-56.00  sec  26.9 MBytes  225356 Kbits/sec    0   8.55 MBytes       
[  4]  56.00-57.00  sec  26.9 MBytes  225355 Kbits/sec    0   8.55 MBytes       
[  4]  57.00-58.00  sec  26.9 MBytes  225339 Kbits/sec    0   8.55 MBytes       
[  4]  58.00-59.00  sec  26.9 MBytes  225352 Kbits/sec    0   8.55 MBytes       
[  4]  59.00-60.00  sec  26.9 MBytes  225332 Kbits/sec    0   8.55 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-60.00  sec  1.52 GBytes  218233 Kbits/sec    0             sender
[  4]   0.00-60.00  sec  1.52 GBytes  218103 Kbits/sec                  receiver

iperf Done.
