Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 40478 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  59.2 MBytes  496305 Kbits/sec    0   3.00 MBytes       
[  4]  47.00-48.00  sec  57.0 MBytes  478051 Kbits/sec    0   3.15 MBytes       
[  4]  48.00-49.00  sec  57.0 MBytes  478025 Kbits/sec    0   3.15 MBytes       
[  4]  49.00-50.00  sec  56.9 MBytes  477556 Kbits/sec    0   3.15 MBytes       
[  4]  50.00-51.00  sec  57.0 MBytes  478046 Kbits/sec    0   3.15 MBytes       
[  4]  51.00-52.00  sec  57.0 MBytes  478066 Kbits/sec    0   3.15 MBytes       
[  4]  52.00-53.00  sec  57.0 MBytes  478047 Kbits/sec    0   3.15 MBytes       
[  4]  53.00-54.00  sec  57.0 MBytes  478052 Kbits/sec    0   3.15 MBytes       
[  4]  54.00-55.00  sec  56.9 MBytes  477520 Kbits/sec    0   3.15 MBytes       
[  4]  55.00-56.00  sec  57.0 MBytes  478042 Kbits/sec    0   3.15 MBytes       
[  4]  56.00-57.00  sec  57.0 MBytes  478071 Kbits/sec    0   3.15 MBytes       
[  4]  57.00-58.00  sec  57.0 MBytes  478019 Kbits/sec    0   3.15 MBytes       
[  4]  58.00-59.00  sec  57.0 MBytes  478044 Kbits/sec    0   3.15 MBytes       
[  4]  59.00-60.00  sec  56.9 MBytes  477548 Kbits/sec    0   3.15 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-60.00  sec  3.34 GBytes  478195 Kbits/sec    0             sender
[  4]   0.00-60.00  sec  3.34 GBytes  478065 Kbits/sec                  receiver

iperf Done.
