Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 39532 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  5.81 MBytes  48747 Kbits/sec    0   1.72 MBytes       
[  4]  32.00-33.00  sec  4.04 MBytes  33885 Kbits/sec    0   1.18 MBytes       
[  4]  33.00-34.00  sec  5.72 MBytes  47951 Kbits/sec    0   1.17 MBytes       
[  4]  34.00-35.00  sec  5.65 MBytes  47437 Kbits/sec    0   1.18 MBytes       
[  4]  35.00-36.00  sec  5.72 MBytes  47958 Kbits/sec    0   1.17 MBytes       
[  4]  36.00-37.00  sec  5.65 MBytes  47433 Kbits/sec    0   1.17 MBytes       
[  4]  37.00-38.00  sec  5.72 MBytes  47968 Kbits/sec    0   1.17 MBytes       
[  4]  38.00-39.00  sec  5.72 MBytes  47954 Kbits/sec    0   1.17 MBytes       
[  4]  39.00-40.00  sec  5.65 MBytes  47434 Kbits/sec    0   1.17 MBytes       
[  4]  40.00-41.00  sec  5.72 MBytes  47957 Kbits/sec    0   1.18 MBytes       
[  4]  41.00-42.00  sec  5.72 MBytes  47958 Kbits/sec    0   1.17 MBytes       
[  4]  42.00-43.00  sec  4.04 MBytes  33888 Kbits/sec    0   1.18 MBytes       
[  4]  43.00-44.00  sec  5.72 MBytes  47952 Kbits/sec    0   1.17 MBytes       
[  4]  44.00-45.00  sec  5.65 MBytes  47436 Kbits/sec    0   1.18 MBytes       
[  4]  45.00-46.00  sec  5.72 MBytes  47957 Kbits/sec    0   1.17 MBytes       
[  4]  46.00-47.00  sec  5.72 MBytes  47958 Kbits/sec    0   1.17 MBytes       
[  4]  47.00-48.00  sec  5.65 MBytes  47437 Kbits/sec    0   1.18 MBytes       
[  4]  48.00-49.00  sec  5.65 MBytes  47436 Kbits/sec    0   1.17 MBytes       
[  4]  49.00-50.00  sec  5.78 MBytes  48475 Kbits/sec    0   1.17 MBytes       
[  4]  50.00-51.00  sec  5.65 MBytes  47443 Kbits/sec    0   1.18 MBytes       
[  4]  51.00-52.00  sec  5.72 MBytes  47952 Kbits/sec    0   1.18 MBytes       
[  4]  52.00-53.00  sec  5.78 MBytes  48480 Kbits/sec    0   5.66 KBytes       
[  4]  53.00-54.00  sec  3.42 MBytes  28671 Kbits/sec    0   1.17 MBytes       
[  4]  54.00-55.00  sec  5.72 MBytes  47960 Kbits/sec    0   1.18 MBytes       
[  4]  55.00-56.00  sec  5.65 MBytes  47437 Kbits/sec    0   1.17 MBytes       
[  4]  56.00-57.00  sec  5.72 MBytes  47956 Kbits/sec    0   1.17 MBytes       
[  4]  57.00-58.00  sec  5.65 MBytes  47437 Kbits/sec    0   1.17 MBytes       
[  4]  58.00-59.00  sec  5.72 MBytes  47958 Kbits/sec    0   1.18 MBytes       
[  4]  59.00-60.00  sec  5.65 MBytes  47438 Kbits/sec    0   1.17 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-60.00  sec   332 MBytes  46477 Kbits/sec    0             sender
[  4]   0.00-60.00  sec   329 MBytes  46063 Kbits/sec                  receiver

iperf Done.
