Connecting to host h3, port 5201
[  5] local 10.10.1.1 port 59392 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec  2.52 MBytes  21115 Kbits/sec    0    321 KBytes       
[  5]  53.00-54.00  sec  5.00 MBytes  41939 Kbits/sec  105   1.74 MBytes       
[  5]  54.00-55.00  sec  6.25 MBytes  52436 Kbits/sec   98   1.75 MBytes       
[  5]  55.00-56.00  sec  5.00 MBytes  41938 Kbits/sec  100   1.75 MBytes       
[  5]  56.00-57.00  sec  3.75 MBytes  31461 Kbits/sec    0   1.74 MBytes       
[  5]  57.00-58.00  sec  5.00 MBytes  41938 Kbits/sec  100   1.75 MBytes       
[  5]  58.00-59.00  sec  6.25 MBytes  52435 Kbits/sec  105   1.75 MBytes       
[  5]  59.00-60.00  sec  5.00 MBytes  41942 Kbits/sec  100   1.75 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Retr
[  5]   0.00-60.00  sec   320 MBytes  44732 Kbits/sec  5739             sender
[  5]   0.00-60.15  sec   318 MBytes  44327 Kbits/sec                  receiver

iperf Done.
