Connecting to host h3, port 5201
[  5] local 10.10.1.1 port 54092 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec  46.9 MBytes  393368 Kbits/sec  1025    580 KBytes       
[  5]  55.00-56.00  sec  50.0 MBytes  419435 Kbits/sec   33    539 KBytes       
[  5]  56.00-57.00  sec  48.8 MBytes  408939 Kbits/sec   64    560 KBytes       
[  5]  57.00-58.00  sec  50.0 MBytes  419430 Kbits/sec   43    554 KBytes       
[  5]  58.00-59.00  sec  48.8 MBytes  408945 Kbits/sec   36    510 KBytes       
[  5]  59.00-60.00  sec  47.5 MBytes  398457 Kbits/sec   36    605 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Retr
[  5]   0.00-60.00  sec  2.87 GBytes  410607 Kbits/sec  4516             sender
[  5]   0.00-60.01  sec  2.87 GBytes  410225 Kbits/sec                  receiver

iperf Done.
