Connecting to host h3, port 5201
[  5] local 10.10.1.1 port 53764 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec  27.3 MBytes  228626 Kbits/sec  206    318 KBytes       
[  5]  47.00-48.00  sec  29.2 MBytes  245002 Kbits/sec   28    267 KBytes       
[  5]  48.00-49.00  sec  25.7 MBytes  215810 Kbits/sec    0    324 KBytes       
[  5]  49.00-50.00  sec  29.1 MBytes  243966 Kbits/sec    0    378 KBytes       
[  5]  50.00-51.00  sec  25.7 MBytes  215782 Kbits/sec   14    315 KBytes       
[  5]  51.00-52.00  sec  28.0 MBytes  234601 Kbits/sec    0    370 KBytes       
[  5]  52.00-53.00  sec  25.9 MBytes  216852 Kbits/sec    6    307 KBytes       
[  5]  53.00-54.00  sec  29.1 MBytes  243966 Kbits/sec    0    363 KBytes       
[  5]  54.00-55.00  sec  25.7 MBytes  215803 Kbits/sec   29    301 KBytes       
[  5]  55.00-56.00  sec  28.0 MBytes  234576 Kbits/sec    0    361 KBytes       
[  5]  56.00-57.00  sec  26.8 MBytes  225193 Kbits/sec   24    298 KBytes       
[  5]  57.00-58.00  sec  28.0 MBytes  234576 Kbits/sec    0    356 KBytes       
[  5]  58.00-59.00  sec  27.0 MBytes  226219 Kbits/sec   12    296 KBytes       
[  5]  59.00-60.00  sec  28.0 MBytes  234595 Kbits/sec    0    351 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Retr
[  5]   0.00-60.00  sec  1.60 GBytes  229029 Kbits/sec  689             sender
[  5]   0.00-60.01  sec  1.60 GBytes  228580 Kbits/sec                  receiver

iperf Done.
