Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 52242 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  7.79 MBytes  65346 Kbits/sec    0   3.92 MBytes       
[  4]  49.00-50.00  sec  28.5 MBytes  238952 Kbits/sec    0   6.42 MBytes       
[  4]  50.00-51.00  sec  28.4 MBytes  238457 Kbits/sec    0   6.42 MBytes       
[  4]  51.00-52.00  sec  28.5 MBytes  238954 Kbits/sec    0   6.42 MBytes       
[  4]  52.00-53.00  sec  28.4 MBytes  238491 Kbits/sec    0   6.43 MBytes       
[  4]  53.00-54.00  sec  28.5 MBytes  238990 Kbits/sec    0   6.42 MBytes       
[  4]  54.00-55.00  sec  28.4 MBytes  237993 Kbits/sec    0   6.42 MBytes       
[  4]  55.00-56.00  sec  20.1 MBytes  168607 Kbits/sec    0   6.43 MBytes       
[  4]  56.00-57.00  sec  28.0 MBytes  234998 Kbits/sec    0   6.42 MBytes       
[  4]  57.00-58.00  sec  28.4 MBytes  238492 Kbits/sec    0   6.43 MBytes       
[  4]  58.00-59.00  sec  28.4 MBytes  238422 Kbits/sec    0   6.43 MBytes       
[  4]  59.00-60.00  sec  28.5 MBytes  238990 Kbits/sec    0   6.42 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-60.00  sec  1.59 GBytes  228138 Kbits/sec  314             sender
[  4]   0.00-60.00  sec  1.59 GBytes  228004 Kbits/sec                  receiver

iperf Done.
